100 2
4 46 24
4 47 98
4 48 31
4 49 26
4 50 33
4 51 69
4 52 65
4 53 20
4 54 65
4 55 53
4 56 57
4 57 24
4 58 19
4 59 50
4 60 61
4 61 50
4 62 45
4 63 85
4 64 40
4 65 87
4 66 53
4 67 80
4 68 40
4 69 75
4 70 76
4 71 37
4 72 32
4 73 31
4 74 5
4 75 50
4 76 4
4 77 74
4 78 18
4 79 5
4 80 17
4 81 38
4 82 98
4 83 38
4 84 24
4 85 28
4 86 72
4 87 84
4 88 68
4 89 49
4 90 77
4 91 60
4 92 68
4 93 72
4 94 27
4 95 74
4 96 42
4 97 41
4 98 49
4 99 25
4 100 20
5 6 36
5 7 23
5 8 47
5 9 58
5 10 8
5 11 38
5 12 73
5 13 7
5 14 11
5 15 3
5 16 39
5 17 37
5 18 5
5 19 33
5 20 93
5 21 34
5 22 59
5 23 96
5 24 14
5 25 44
5 26 38
5 27 20
5 28 20
5 29 39
5 30 75
5 31 84
5 32 5
5 33 14
5 34 24
5 35 65
5 36 8
5 37 92
5 38 89
5 39 22
5 40 18
5 41 5
5 42 31
5 43 1
5 44 53
5 45 59
5 46 28
5 47 73
5 48 18
5 49 11
5 50 6
5 51 92
5 52 6
5 53 57
5 54 57
5 55 10
5 56 32
5 57 59
5 58 61
5 59 65
5 60 55
5 61 70
5 62 31
5 63 16
5 64 43
5 65 86
5 66 87
5 67 20
5 68 31
5 69 27
5 70 31
5 71 42
5 72 68
5 73 93
5 74 55
5 75 69
5 76 19
5 77 92
5 78 68
5 79 97
5 80 60
5 81 72
5 82 15
5 83 74
5 84 56
5 85 83
5 86 4
5 87 86
5 88 5
5 89 27
5 90 5
5 91 90
5 92 76
5 93 48
5 94 100
5 95 32
5 96 95
5 97 67
5 98 21
5 99 78
5 100 23
6 7 10
6 8 41
6 9 1
6 10 19
6 11 61
6 12 11
6 13 95
6 14 75
6 15 15
6 16 97
6 17 100
6 18 84
6 19 24
6 20 13
6 21 7
6 22 92
6 23 86
6 24 73
6 25 96
6 26 18
6 27 47
6 28 56
6 29 16
6 30 15
6 31 97
6 32 71
6 33 61
6 34 5
6 35 61
6 36 8
6 37 70
6 38 80
6 39 80
6 40 23
6 41 1
6 42 15
6 43 71
6 44 55
6 45 89
6 46 73
6 47 100
6 48 61
6 49 11
6 50 74
6 51 12
6 52 42
6 53 53
6 54 22
6 55 44
6 56 23
6 57 7
6 58 4
6 59 46
6 60 93
6 61 60
6 62 6
6 63 92
6 64 4
6 65 60
6 66 2
6 67 67
6 68 6
6 69 2
6 70 39
6 71 42
6 72 5
6 73 70
6 74 20
6 75 33
6 76 43
6 77 39
6 78 27
6 79 5
6 80 33
6 81 43
6 82 24
6 83 94
6 84 61
6 85 52
6 86 84
6 87 12
6 88 61
6 89 45
6 90 31
6 91 53
6 92 29
6 93 58
6 94 86
6 95 36
6 96 69
6 97 91
6 98 81
6 99 5
6 100 46
7 8 74
7 9 61
7 10 10
7 11 16
7 12 57
7 13 41
7 14 13
7 15 19
7 16 34
7 17 16
7 18 27
7 19 35
7 20 68
7 21 46
7 22 33
7 23 14
7 24 11
7 25 94
7 26 43
7 27 95
7 28 41
7 29 73
7 30 82
7 31 9
7 32 91
7 33 39
7 34 77
7 35 92
7 36 34
7 37 24
7 38 77
7 39 91
7 40 56
7 41 4
7 42 97
7 43 19
7 44 82
7 45 26
7 46 13
7 47 16
7 48 32
7 49 72
7 50 75
7 51 29
7 52 12
7 53 29
7 54 90
7 55 30
7 56 54
7 57 29
7 58 45
7 59 30
7 60 27
7 61 23
7 62 5
7 63 63
7 64 73
7 65 28
7 66 84
7 67 28
7 68 56
7 69 96
7 70 95
7 71 13
7 72 23
7 73 19
7 74 42
7 75 91
7 76 65
7 77 8
7 78 4
7 79 75
7 80 90
7 81 3
7 82 51
7 83 84
7 84 87
7 85 56
7 86 69
7 87 15
7 88 48
7 89 0
7 90 32
7 91 48
7 92 99
7 93 68
7 94 19
7 95 70
7 96 60
7 97 50
7 98 85
7 99 46
7 100 2
8 9 84
8 10 67
8 11 29
8 12 42
8 13 54
8 14 57
8 15 69
8 16 35
8 17 51
8 18 53
8 19 53
8 20 49
8 21 67
8 22 60
8 23 70
8 24 76
8 25 24
8 26 43
8 27 71
8 28 43
8 29 76
8 30 31
8 31 42
8 32 12
8 33 11
8 34 85
8 35 79
8 36 52
8 37 68
8 38 1
8 39 49
8 40 64
8 41 18
8 42 99
8 43 83
8 44 22
8 45 83
8 46 32
8 47 58
8 48 2
8 49 4
8 50 82
8 51 81
8 52 47
8 53 84
8 54 42
8 55 26
8 56 55
8 57 88
8 58 10
8 59 89
8 60 27
8 61 62
8 62 21
8 63 39
8 64 38
8 65 44
8 66 97
8 67 84
8 68 62
8 69 70
8 70 30
8 71 95
8 72 82
8 73 77
8 74 5
8 75 7
8 76 5
8 77 80
8 78 82
8 79 36
8 80 17
8 81 39
8 82 93
8 83 32
8 84 91
8 85 81
8 86 84
8 87 3
8 88 84
8 89 4
8 90 3
8 91 84
8 92 62
8 93 12
8 94 77
8 95 25
8 96 99
8 97 60
8 98 85
8 99 79
8 100 78
9 10 64
9 11 13
9 12 11
9 13 50
9 14 34
9 15 79
9 16 15
9 17 11
9 18 26
9 19 30
9 20 74
9 21 81
9 22 37
9 23 52
9 24 90
9 25 27
9 26 72
9 27 33
9 28 92
9 29 33
9 30 18
9 31 80
9 32 97
9 33 44
9 34 21
9 35 26
9 36 75
9 37 17
9 38 30
9 39 44
9 40 83
9 41 74
9 42 79
9 43 71
9 44 39
9 45 0
9 46 49
9 47 2
9 48 99
9 49 28
9 50 19
9 51 4
9 52 50
9 53 84
9 54 53
9 55 81
9 56 2
9 57 64
9 58 23
9 59 88
9 60 0
9 61 84
9 62 36
9 63 74
9 64 71
9 65 1
9 66 70
9 67 48
9 68 95
9 69 5
9 70 99
9 71 28
9 72 95
9 73 71
9 74 19
9 75 29
9 76 64
9 77 97
9 78 67
9 79 74
9 80 1
9 81 13
9 82 97
9 83 60
9 84 47
9 85 63
9 86 100
9 87 62
9 88 87
9 89 2
9 90 22
9 91 61
9 92 2
9 93 28
9 94 56
9 95 36
9 96 83
9 97 3
9 98 2
9 99 6
9 100 71
10 11 96
10 12 40
10 13 9
10 14 82
10 15 90
10 16 65
10 17 15
10 18 3
10 19 28
10 20 8
10 21 78
10 22 3
10 23 54
10 24 8
10 25 6
10 26 20
10 27 76
10 28 12
10 29 81
10 30 94
10 31 20
10 32 62
10 33 4
10 34 59
10 35 2
10 36 54
10 37 23
10 38 30
10 39 48
10 40 81
10 41 36
10 42 22
10 43 80
10 44 31
10 45 67
10 46 39
10 47 66
10 48 40
10 49 83
10 50 5
10 51 79
10 52 0
10 53 90
10 54 65
10 55 50
10 56 99
10 57 54
10 58 23
10 59 93
10 60 49
10 61 48
10 62 51
10 63 60
10 64 88
10 65 69
10 66 88
10 67 77
10 68 20
10 69 30
10 70 45
10 71 94
10 72 13
10 73 31
10 74 53
10 75 74
10 76 48
10 77 78
10 78 73
10 79 87
10 80 77
10 81 95
10 82 34
10 83 15
10 84 84
10 85 82
10 86 66
10 87 70
10 88 52
10 89 75
10 90 67
10 91 43
10 92 96
10 93 91
10 94 65
10 95 36
10 96 13
10 97 48
10 98 10
10 99 94
10 100 74
11 12 79
11 13 56
11 14 26
11 15 53
11 16 21
11 17 12
11 18 52
11 19 31
11 20 73
11 21 33
11 22 32
11 23 1
11 24 81
11 25 56
11 26 14
11 27 76
11 28 53
11 29 59
11 30 53
11 31 87
11 32 48
11 33 3
11 34 54
11 35 48
11 36 93
11 37 79
11 38 20
11 39 4
11 40 4
11 41 41
11 42 69
11 43 4
11 44 12
11 45 32
11 46 88
11 47 53
11 48 3
11 49 29
11 50 69
11 51 79
11 52 37
11 53 4
11 54 17
11 55 14
11 56 5
11 57 11
11 58 89
11 59 14
11 60 87
11 61 9
11 62 50
11 63 100
11 64 18
11 65 46
11 66 5
11 67 26
11 68 51
11 69 65
11 70 82
11 71 75
11 72 23
11 73 44
11 74 92
11 75 5
11 76 75
11 77 78
11 78 43
11 79 93
11 80 13
11 81 46
11 82 41
11 83 91
11 84 81
11 85 24
11 86 21
11 87 63
11 88 68
11 89 37
11 90 75
11 91 79
11 92 32
11 93 53
11 94 7
11 95 72
11 96 28
11 97 63
11 98 18
11 99 70
11 100 7
12 13 42
12 14 28
12 15 78
12 16 67
12 17 52
12 18 89
12 19 29
12 20 20
12 21 86
12 22 75
12 23 78
12 24 62
12 25 20
12 26 93
12 27 97
12 28 1
12 29 61
12 30 68
12 31 94
12 32 43
12 33 51
12 34 36
12 35 70
12 36 96
12 37 2
12 38 47
12 39 84
12 40 66
12 41 100
12 42 64
12 43 49
12 44 79
12 45 66
12 46 85
12 47 14
12 48 43
12 49 19
12 50 1
12 51 7
12 52 1
12 53 69
12 54 60
12 55 18
12 56 100
12 57 67
12 58 36
12 59 2
12 60 97
12 61 28
12 62 71
12 63 63
12 64 77
12 65 52
12 66 99
12 67 12
12 68 81
12 69 11
12 70 70
12 71 82
12 72 20
12 73 50
12 74 27
12 75 15
12 76 100
12 77 22
12 78 31
12 79 61
12 80 1
12 81 27
12 82 51
12 83 99
12 84 58
12 85 30
12 86 83
12 87 35
12 88 96
12 89 31
12 90 45
12 91 71
12 92 63
12 93 97
12 94 21
12 95 27
12 96 87
12 97 34
12 98 37
12 99 20
12 100 38
13 14 45
13 15 28
13 16 68
13 17 47
13 18 68
13 19 10
13 20 26
13 21 46
13 22 62
13 23 41
13 24 97
13 25 3
13 26 64
13 27 46
13 28 58
13 29 70
13 30 4
13 31 14
13 32 89
13 33 63
13 34 99
13 35 45
13 36 29
13 37 53
13 38 11
13 39 36
13 40 64
13 41 93
13 42 43
13 43 37
13 44 50
13 45 7
13 46 30
13 47 100
13 48 89
13 49 11
13 50 71
13 51 68
13 52 37
13 53 27
13 54 63
13 55 79
13 56 94
13 57 10
13 58 81
13 59 60
13 60 52
13 61 14
13 62 19
13 63 82
13 64 77
13 65 99
13 66 39
13 67 46
13 68 8
13 69 20
13 70 2
13 71 81
13 72 93
13 73 86
13 74 100
13 75 57
13 76 81
13 77 16
13 78 22
13 79 11
13 80 37
13 81 48
13 82 73
13 83 58
13 84 59
13 85 0
13 86 93
13 87 12
13 88 99
13 89 51
13 90 83
13 91 57
13 92 74
13 93 58
13 94 28
13 95 49
13 96 8
13 97 29
13 98 4
13 99 52
13 100 70
14 15 54
14 16 80
14 17 58
14 18 6
14 19 85
14 20 52
14 21 86
14 22 34
14 23 64
14 24 4
14 25 55
14 26 80
14 27 68
14 28 48
14 29 10
14 30 9
14 31 100
14 32 0
14 33 60
14 34 90
14 35 39
14 36 39
14 37 36
14 38 45
14 39 85
14 40 98
14 41 60
14 42 39
14 43 26
14 44 22
14 45 99
14 46 47
14 47 86
14 48 14
14 49 62
14 50 30
14 51 5
14 52 3
14 53 46
14 54 61
14 55 52
14 56 38
14 57 49
14 58 22
14 59 87
14 60 37
14 61 34
14 62 93
14 63 0
14 64 54
14 65 13
14 66 15
14 67 17
14 68 45
14 69 49
14 70 42
14 71 9
14 72 1
14 73 99
14 74 93
14 75 24
14 76 23
14 77 99
14 78 72
14 79 0
14 80 10
14 81 46
14 82 38
14 83 28
14 84 71
14 85 16
14 86 99
14 87 66
14 88 13
14 89 5
14 90 58
14 91 49
14 92 22
14 93 19
14 94 82
14 95 10
14 96 3
14 97 61
14 98 14
14 99 83
14 100 37
15 16 40
15 17 30
15 18 89
15 19 42
15 20 100
15 21 47
15 22 30
15 23 27
15 24 78
15 25 80
15 26 49
15 27 87
15 28 40
15 29 57
15 30 9
15 31 43
15 32 33
15 33 75
15 34 22
15 35 17
15 36 22
15 37 32
15 38 52
15 39 77
15 40 17
15 41 5
15 42 17
15 43 66
15 44 98
15 45 56
15 46 51
15 47 18
15 48 84
15 49 39
15 50 94
15 51 69
15 52 83
15 53 31
15 54 26
15 55 23
15 56 100
15 57 21
15 58 23
15 59 82
15 60 56
15 61 99
15 62 86
15 63 22
15 64 76
15 65 91
15 66 68
15 67 53
15 68 9
15 69 98
15 70 98
15 71 0
15 72 75
15 73 5
15 74 69
15 75 92
15 76 44
15 77 64
15 78 4
15 79 81
15 80 58
15 81 56
15 82 23
15 83 39
15 84 61
15 85 76
15 86 84
15 87 45
15 88 62
15 89 44
15 90 67
15 91 47
15 92 22
15 93 47
15 94 83
15 95 79
15 96 47
15 97 100
15 98 12
15 99 49
15 100 95
16 17 43
16 18 18
16 19 72
16 20 38
16 21 59
16 22 34
16 23 89
16 24 16
16 25 49
16 26 78
16 27 17
16 28 32
16 29 67
16 30 11
16 31 18
16 32 33
16 33 19
16 34 84
16 35 88
16 36 19
16 37 73
16 38 79
16 39 17
16 40 61
16 41 78
16 42 0
16 43 54
16 44 42
16 45 62
16 46 88
16 47 21
16 48 46
16 49 34
16 50 7
16 51 79
16 52 9
16 53 7
16 54 72
16 55 92
16 56 38
16 57 13
16 58 24
16 59 61
16 60 30
16 61 56
16 62 19
16 63 79
16 64 6
16 65 76
16 66 39
16 67 87
16 68 73
16 69 47
16 70 72
16 71 72
16 72 23
16 73 74
16 74 54
16 75 46
16 76 66
16 77 18
16 78 81
16 79 72
16 80 71
16 81 25
16 82 1
16 83 49
16 84 63
16 85 3
16 86 85
16 87 29
16 88 93
16 89 5
16 90 58
16 91 92
16 92 58
16 93 4
16 94 27
16 95 61
16 96 87
16 97 73
16 98 91
16 99 87
16 100 11
17 18 93
17 19 84
17 20 30
17 21 2
17 22 83
17 23 44
17 24 60
17 25 32
17 26 32
17 27 55
17 28 46
17 29 17
17 30 45
17 31 39
17 32 12
17 33 15
17 34 11
17 35 60
17 36 88
17 37 60
17 38 100
17 39 65
17 40 13
17 41 45
17 42 32
17 43 41
17 44 61
17 45 5
17 46 66
17 47 43
17 48 6
17 49 0
17 50 28
17 51 4
17 52 66
17 53 78
17 54 52
17 55 79
17 56 2
17 57 80
17 58 36
17 59 24
17 60 42
17 61 56
17 62 59
17 63 40
17 64 38
17 65 31
17 66 22
17 67 44
17 68 5
17 69 48
17 70 2
17 71 47
17 72 62
17 73 76
17 74 82
17 75 47
17 76 12
17 77 17
17 78 21
17 79 74
17 80 62
17 81 99
17 82 87
17 83 5
17 84 6
17 85 30
17 86 56
17 87 10
17 88 70
17 89 32
17 90 71
17 91 30
17 92 36
17 93 27
17 94 44
17 95 37
17 96 40
17 97 10
17 98 96
17 99 75
17 100 42
18 19 71
18 20 9
18 21 1
18 22 51
18 23 46
18 24 37
18 25 69
18 26 6
18 27 4
18 28 60
18 29 64
18 30 70
18 31 11
18 32 75
18 33 30
18 34 24
18 35 8
18 36 100
18 37 57
18 38 81
18 39 49
18 40 32
18 41 7
18 42 43
18 43 25
18 44 6
18 45 91
18 46 25
18 47 38
18 48 82
18 49 19
18 50 67
18 51 48
18 52 62
18 53 73
18 54 0
18 55 74
18 56 15
18 57 50
18 58 78
18 59 35
18 60 37
18 61 41
18 62 12
18 63 94
18 64 23
18 65 9
18 66 14
18 67 18
18 68 84
18 69 19
18 70 77
18 71 4
18 72 70
18 73 35
18 74 79
18 75 43
18 76 4
18 77 80
18 78 74
18 79 66
18 80 57
18 81 80
18 82 28
18 83 16
18 84 39
18 85 81
18 86 40
18 87 50
18 88 4
18 89 92
18 90 29
18 91 98
18 92 83
18 93 78
18 94 58
18 95 5
18 96 60
18 97 13
18 98 27
18 99 48
18 100 21
19 20 73
19 21 72
19 22 19
19 23 43
19 24 70
19 25 76
19 26 34
19 27 64
19 28 91
19 29 98
19 30 74
19 31 22
19 32 3
19 33 37
19 34 91
19 35 52
19 36 58
19 37 84
19 38 14
19 39 77
19 40 29
19 41 41
19 42 41
19 43 41
19 44 16
19 45 35
19 46 7
19 47 20
19 48 61
19 49 34
19 50 27
19 51 99
19 52 43
19 53 8
19 54 15
19 55 86
19 56 17
19 57 9
19 58 75
19 59 72
19 60 32
19 61 94
19 62 78
19 63 99
19 64 23
19 65 74
19 66 83
19 67 25
19 68 11
19 69 75
19 70 45
19 71 67
19 72 14
19 73 91
19 74 87
19 75 26
19 76 53
19 77 57
19 78 45
19 79 87
19 80 22
19 81 52
19 82 66
19 83 9
19 84 98
19 85 74
19 86 47
19 87 24
19 88 28
19 89 73
19 90 100
19 91 29
19 92 66
19 93 93
19 94 51
19 95 47
19 96 95
19 97 93
19 98 15
19 99 72
19 100 33
20 21 56
20 22 69
20 23 1
20 24 71
20 25 86
20 26 7
20 27 8
20 28 5
20 29 89
20 30 11
20 31 17
20 32 50
20 33 48
20 34 43
20 35 21
20 36 58
20 37 80
20 38 2
20 39 61
20 40 39
20 41 18
20 42 24
20 43 77
20 44 34
20 45 79
20 46 9
20 47 71
20 48 63
20 49 7
20 50 3
20 51 87
20 52 97
20 53 89
20 54 36
20 55 54
20 56 22
20 57 73
20 58 27
20 59 49
20 60 100
20 61 36
20 62 73
20 63 69
20 64 86
20 65 26
20 66 29
20 67 10
20 68 7
20 69 6
20 70 64
20 71 83
20 72 40
20 73 99
20 74 41
20 75 89
20 76 16
20 77 86
20 78 14
20 79 87
20 80 0
20 81 25
20 82 18
20 83 73
20 84 66
20 85 37
20 86 37
20 87 22
20 88 16
20 89 35
20 90 17
20 91 84
20 92 11
20 93 31
20 94 38
20 95 57
20 96 26
20 97 37
20 98 17
20 99 6
20 100 79
21 22 53
21 23 23
21 24 6
21 25 70
21 26 77
21 27 31
21 28 85
21 29 90
21 30 71
21 31 100
21 32 76
21 33 52
21 34 95
21 35 93
21 36 21
21 37 75
21 38 51
21 39 13
21 40 99
21 41 53
21 42 98
21 43 44
21 44 35
21 45 73
21 46 74
21 47 27
21 48 90
21 49 60
21 50 65
21 51 44
21 52 84
21 53 92
21 54 21
21 55 18
21 56 46
21 57 51
21 58 82
21 59 64
21 60 20
21 61 41
21 62 31
21 63 51
21 64 43
21 65 57
21 66 80
21 67 53
21 68 3
21 69 58
21 70 58
21 71 13
21 72 50
21 73 51
21 74 36
21 75 28
21 76 32
21 77 46
21 78 2
21 79 29
21 80 84
21 81 43
21 82 89
21 83 38
21 84 71
21 85 80
21 86 19
21 87 96
21 88 64
21 89 41
21 90 25
21 91 8
21 92 65
21 93 48
21 94 40
21 95 16
21 96 24
21 97 52
21 98 84
21 99 22
21 100 45
22 23 71
22 24 96
22 25 94
22 26 29
22 27 93
22 28 82
22 29 77
22 30 57
22 31 65
22 32 14
22 33 35
22 34 77
22 35 32
22 36 73
22 37 76
22 38 17
22 39 57
22 40 32
22 41 8
22 42 52
22 43 9
22 44 61
22 45 6
22 46 89
22 47 32
22 48 38
22 49 100
22 50 51
22 51 36
22 52 42
22 53 48
22 54 46
22 55 18
22 56 60
22 57 76
22 58 29
22 59 51
22 60 23
22 61 58
22 62 41
22 63 40
22 64 81
22 65 76
22 66 79
22 67 36
22 68 60
22 69 66
22 70 85
22 71 2
22 72 92
22 73 81
22 74 64
22 75 81
22 76 70
22 77 49
22 78 8
22 79 51
22 80 55
22 81 89
22 82 83
22 83 54
22 84 73
22 85 51
22 86 60
22 87 77
22 88 86
22 89 45
22 90 30
22 91 73
22 92 10
22 93 0
22 94 54
22 95 58
22 96 76
22 97 54
22 98 87
22 99 88
22 100 7
23 24 83
23 25 46
23 26 89
23 27 10
23 28 32
23 29 38
23 30 11
23 31 66
23 32 95
23 33 40
23 34 41
23 35 39
23 36 28
23 37 39
23 38 27
23 39 47
23 40 21
23 41 50
23 42 4
23 43 47
23 44 31
23 45 11
23 46 28
23 47 17
23 48 73
23 49 86
23 50 38
23 51 69
23 52 100
23 53 33
23 54 20
23 55 93
23 56 71
23 57 50
23 58 86
23 59 51
23 60 41
23 61 2
23 62 75
23 63 82
23 64 65
23 65 47
23 66 4
23 67 84
23 68 93
23 69 14
23 70 8
23 71 43
23 72 42
23 73 9
23 74 87
23 75 81
23 76 95
23 77 11
23 78 6
23 79 37
23 80 73
23 81 54
23 82 98
23 83 48
23 84 21
23 85 14
23 86 34
23 87 20
23 88 8
23 89 100
23 90 23
23 91 41
23 92 53
23 93 21
23 94 23
23 95 33
23 96 29
23 97 94
23 98 5
23 99 29
23 100 5
24 25 9
24 26 89
24 27 26
24 28 45
24 29 96
24 30 9
24 31 9
24 32 89
24 33 53
24 34 37
24 35 14
24 36 95
24 37 7
24 38 0
24 39 19
24 40 64
24 41 9
24 42 2
24 43 95
24 44 65
24 45 84
24 46 6
24 47 81
24 48 35
24 49 45
24 50 42
24 51 70
24 52 84
24 53 62
24 54 52
24 55 28
24 56 71
24 57 24
24 58 74
24 59 10
24 60 65
24 61 7
24 62 4
24 63 14
24 64 25
24 65 93
24 66 29
24 67 99
24 68 38
24 69 47
24 70 49
24 71 76
24 72 62
24 73 86
24 74 51
24 75 14
24 76 36
24 77 51
24 78 57
24 79 15
24 80 81
24 81 59
24 82 74
24 83 27
24 84 19
24 85 46
24 86 26
24 87 58
24 88 94
24 89 100
24 90 35
24 91 19
24 92 19
24 93 100
24 94 58
24 95 48
24 96 24
24 97 58
24 98 16
24 99 25
24 100 79
25 26 21
25 27 8
25 28 94
25 29 30
25 30 40
25 31 91
25 32 80
25 33 38
25 34 46
25 35 15
25 36 5
25 37 98
25 38 29
25 39 51
25 40 24
25 41 100
25 42 50
25 43 75
25 44 50
25 45 33
25 46 80
25 47 4
25 48 27
25 49 41
25 50 81
25 51 76
25 52 78
25 53 85
25 54 5
25 55 100
25 56 43
25 57 37
25 58 66
25 59 50
25 60 41
25 61 21
25 62 2
25 63 66
25 64 92
25 65 95
25 66 12
25 67 69
25 68 78
25 69 89
25 70 89
25 71 64
25 72 2
25 73 59
25 74 46
25 75 70
25 76 47
25 77 5
25 78 60
25 79 51
25 80 45
25 81 99
25 82 19
25 83 63
25 84 15
25 85 61
25 86 3
25 87 55
25 88 9
25 89 82
25 90 35
25 91 42
25 92 36
25 93 16
25 94 40
25 95 33
25 96 75
25 97 25
25 98 7
25 99 93
25 100 46
26 27 97
26 28 59
26 29 50
26 30 77
26 31 98
26 32 26
26 33 64
26 34 26
26 35 65
26 36 67
26 37 7
26 38 21
26 39 41
26 40 99
26 41 28
26 42 28
26 43 50
26 44 95
26 45 93
26 46 15
26 47 70
26 48 11
26 49 19
26 50 87
26 51 84
26 52 98
26 53 49
26 54 85
26 55 79
26 56 94
26 57 52
26 58 12
26 59 1
26 60 0
26 61 34
26 62 24
26 63 26
26 64 66
26 65 20
26 66 4
26 67 6
26 68 24
26 69 95
26 70 0
26 71 75
26 72 19
26 73 58
26 74 27
26 75 90
26 76 100
26 77 87
26 78 20
26 79 31
26 80 28
26 81 22
26 82 91
26 83 100
26 84 21
26 85 62
26 86 23
26 87 25
26 88 47
26 89 34
26 90 29
26 91 89
26 92 66
26 93 0
26 94 77
26 95 1
26 96 68
26 97 61
26 98 22
26 99 11
26 100 61
27 28 100
27 29 37
27 30 72
27 31 4
27 32 42
27 33 71
27 34 47
27 35 67
27 36 81
27 37 1
27 38 29
27 39 8
27 40 6
27 41 46
27 42 95
27 43 70
27 44 8
27 45 98
27 46 1
27 47 82
27 48 14
27 49 14
27 50 96
27 51 31
27 52 3
27 53 63
27 54 34
27 55 46
27 56 13
27 57 40
27 58 36
27 59 47
27 60 75
27 61 3
27 62 99
27 63 69
27 64 76
27 65 85
27 66 20
27 67 21
27 68 63
27 69 35
27 70 34
27 71 73
27 72 98
27 73 20
27 74 9
27 75 39
27 76 47
27 77 97
27 78 8
27 79 25
27 80 87
27 81 52
27 82 64
27 83 34
27 84 90
27 85 17
27 86 72
27 87 91
27 88 46
27 89 23
27 90 89
27 91 88
27 92 68
27 93 50
27 94 36
27 95 80
27 96 61
27 97 47
27 98 50
27 99 87
27 100 39
28 29 63
28 30 83
28 31 27
28 32 28
28 33 9
28 34 46
28 35 9
28 36 60
28 37 48
28 38 4
