200 15
1 196 95
1 197 19
1 198 96
1 199 96
1 200 8
2 3 59
2 4 20
2 5 89
2 6 85
2 7 2
2 8 44
2 9 12
2 10 40
2 11 5
2 12 14
2 13 16
2 14 17
2 15 19
2 16 69
2 17 66
2 18 90
2 19 29
2 20 8
2 21 49
2 22 80
2 23 65
2 24 25
2 25 96
2 26 28
2 27 88
2 28 97
2 29 49
2 30 4
2 31 80
2 32 83
2 33 32
2 34 82
2 35 38
2 36 32
2 37 30
2 38 83
2 39 50
2 40 53
2 41 65
2 42 20
2 43 53
2 44 34
2 45 56
2 46 3
2 47 39
2 48 85
2 49 90
2 50 9
2 51 10
2 52 16
2 53 5
2 54 11
2 55 5
2 56 52
2 57 58
2 58 86
2 59 55
2 60 37
2 61 25
2 62 38
2 63 40
2 64 42
2 65 65
2 66 57
2 67 96
2 68 23
2 69 0
2 70 58
2 71 64
2 72 54
2 73 41
2 74 33
2 75 42
2 76 1
2 77 43
2 78 82
2 79 76
2 80 35
2 81 58
2 82 63
2 83 97
2 84 96
2 85 15
2 86 39
2 87 78
2 88 4
2 89 20
2 90 76
2 91 26
2 92 80
2 93 81
2 94 51
2 95 98
2 96 35
2 97 6
2 98 38
2 99 50
2 100 21
2 101 94
2 102 60
2 103 54
2 104 77
2 105 32
2 106 0
2 107 7
2 108 8
2 109 24
2 110 28
2 111 41
2 112 95
2 113 74
2 114 91
2 115 92
2 116 40
2 117 66
2 118 80
2 119 80
2 120 28
2 121 68
2 122 76
2 123 99
2 124 13
2 125 99
2 126 39
2 127 8
2 128 51
2 129 58
2 130 70
2 131 56
2 132 43
2 133 10
2 134 33
2 135 1
2 136 34
2 137 90
2 138 21
2 139 57
2 140 83
2 141 1
2 142 31
2 143 77
2 144 7
2 145 51
2 146 65
2 147 48
2 148 52
2 149 76
2 150 90
2 151 48
2 152 73
2 153 78
2 154 86
2 155 63
2 156 59
2 157 52
2 158 22
2 159 12
2 160 85
2 161 30
2 162 10
2 163 13
2 164 56
2 165 63
2 166 13
2 167 47
2 168 87
2 169 83
2 170 17
2 171 38
2 172 79
2 173 11
2 174 2
2 175 26
2 176 95
2 177 32
2 178 67
2 179 81
2 180 23
2 181 51
2 182 11
2 183 52
2 184 8
2 185 86
2 186 24
2 187 59
2 188 41
2 189 49
2 190 41
2 191 80
2 192 55
2 193 54
2 194 47
2 195 93
2 196 96
2 197 80
2 198 34
2 199 30
2 200 82
3 4 55
3 5 55
3 6 50
3 7 93
3 8 25
3 9 46
3 10 44
3 11 84
3 12 48
3 13 37
3 14 33
3 15 63
3 16 42
3 17 13
3 18 49
3 19 43
3 20 85
3 21 82
3 22 82
3 23 39
3 24 71
3 25 46
3 26 45
3 27 92
3 28 25
3 29 25
3 30 37
3 31 4
3 32 42
3 33 20
3 34 73
3 35 67
3 36 87
3 37 59
3 38 1
3 39 79
3 40 6
3 41 41
3 42 11
3 43 75
3 44 79
3 45 23
3 46 10
3 47 19
3 48 56
3 49 56
3 50 64
3 51 21
3 52 87
3 53 93
3 54 59
3 55 64
3 56 66
3 57 88
3 58 82
3 59 99
3 60 63
3 61 71
3 62 50
3 63 48
3 64 41
3 65 43
3 66 38
3 67 23
3 68 79
3 69 11
3 70 4
3 71 17
3 72 62
3 73 23
3 74 0
3 75 37
3 76 95
3 77 22
3 78 99
3 79 55
3 80 98
3 81 62
3 82 58
3 83 93
3 84 89
3 85 71
3 86 24
3 87 24
3 88 6
3 89 92
3 90 77
3 91 43
3 92 5
3 93 77
3 94 0
3 95 15
3 96 95
3 97 87
3 98 99
3 99 72
3 100 1
3 101 53
3 102 89
3 103 9
3 104 13
3 105 58
3 106 10
3 107 22
3 108 18
3 109 52
3 110 39
3 111 59
3 112 76
3 113 39
3 114 4
3 115 100
3 116 100
3 117 92
3 118 57
3 119 89
3 120 70
3 121 22
3 122 18
3 123 27
3 124 92
3 125 64
3 126 65
3 127 48
3 128 56
3 129 97
3 130 13
3 131 69
3 132 76
3 133 72
3 134 13
3 135 91
3 136 71
3 137 77
3 138 79
3 139 36
3 140 95
3 141 11
3 142 80
3 143 68
3 144 59
3 145 89
3 146 57
3 147 6
3 148 17
3 149 91
3 150 46
3 151 47
3 152 49
3 153 78
3 154 62
3 155 13
3 156 65
3 157 69
3 158 54
3 159 42
3 160 43
3 161 78
3 162 14
3 163 52
3 164 61
3 165 97
3 166 14
3 167 93
3 168 38
3 169 16
3 170 61
3 171 19
3 172 48
3 173 49
3 174 27
3 175 78
3 176 10
3 177 94
3 178 59
3 179 51
3 180 36
3 181 29
3 182 14
3 183 60
3 184 15
3 185 99
3 186 23
3 187 75
3 188 33
3 189 10
3 190 33
3 191 8
3 192 99
3 193 55
3 194 92
3 195 88
3 196 40
3 197 100
3 198 1
3 199 5
3 200 18
4 5 38
4 6 22
4 7 39
4 8 60
4 9 65
4 10 15
4 11 7
4 12 91
4 13 68
4 14 86
4 15 81
4 16 78
4 17 33
4 18 86
4 19 28
4 20 61
4 21 41
4 22 93
4 23 96
4 24 52
4 25 91
4 26 4
4 27 70
4 28 97
4 29 87
4 30 37
4 31 4
4 32 36
4 33 46
4 34 78
4 35 31
4 36 99
4 37 17
4 38 23
4 39 6
4 40 8
4 41 88
4 42 54
4 43 33
4 44 78
4 45 70
4 46 40
4 47 87
4 48 33
4 49 8
4 50 82
4 51 94
4 52 28
4 53 51
4 54 24
4 55 1
4 56 22
4 57 83
4 58 25
4 59 67
4 60 89
4 61 61
4 62 70
4 63 29
4 64 86
4 65 51
4 66 10
4 67 85
4 68 74
4 69 17
4 70 83
4 71 79
4 72 25
4 73 82
4 74 26
4 75 48
4 76 80
4 77 88
4 78 70
4 79 42
4 80 79
4 81 90
4 82 35
4 83 78
4 84 99
4 85 82
4 86 84
4 87 26
4 88 15
4 89 63
4 90 59
4 91 26
4 92 26
4 93 36
4 94 14
4 95 84
4 96 26
4 97 75
4 98 51
4 99 9
4 100 44
4 101 38
4 102 22
4 103 27
4 104 84
4 105 99
4 106 52
4 107 64
4 108 14
4 109 98
4 110 17
4 111 33
4 112 84
4 113 51
4 114 30
4 115 99
4 116 87
4 117 100
4 118 64
4 119 0
4 120 47
4 121 24
4 122 28
4 123 19
4 124 71
4 125 26
4 126 12
4 127 94
4 128 99
4 129 97
4 130 99
4 131 73
4 132 21
4 133 79
4 134 96
4 135 50
4 136 72
4 137 23
4 138 16
4 139 93
4 140 4
4 141 63
4 142 36
4 143 80
4 144 91
4 145 0
4 146 9
4 147 35
4 148 3
4 149 9
4 150 67
4 151 18
4 152 84
4 153 40
4 154 97
4 155 96
4 156 75
4 157 29
4 158 28
4 159 82
4 160 48
4 161 4
4 162 24
4 163 72
4 164 68
4 165 21
4 166 29
4 167 31
4 168 24
4 169 17
4 170 80
4 171 21
4 172 98
4 173 18
4 174 66
4 175 63
4 176 36
4 177 92
4 178 73
4 179 100
4 180 4
4 181 66
4 182 94
4 183 71
4 184 9
4 185 23
4 186 41
4 187 46
4 188 46
4 189 93
4 190 94
4 191 90
4 192 34
4 193 76
4 194 85
4 195 13
4 196 82
4 197 75
4 198 29
4 199 65
4 200 15
5 6 59
5 7 46
5 8 40
5 9 88
5 10 49
5 11 27
5 12 60
5 13 6
5 14 67
5 15 10
5 16 39
5 17 20
5 18 45
5 19 74
5 20 65
5 21 33
5 22 10
5 23 73
5 24 19
5 25 33
5 26 37
5 27 80
5 28 70
5 29 0
5 30 48
5 31 75
5 32 51
5 33 59
5 34 1
5 35 59
5 36 47
5 37 71
5 38 30
5 39 24
5 40 10
5 41 13
5 42 26
5 43 68
5 44 40
5 45 40
5 46 97
5 47 13
5 48 47
5 49 81
5 50 5
5 51 54
5 52 5
5 53 42
5 54 73
5 55 61
5 56 19
5 57 73
5 58 7
5 59 21
5 60 12
5 61 32
5 62 16
5 63 6
5 64 35
5 65 77
5 66 88
5 67 92
5 68 20
5 69 40
5 70 14
5 71 13
5 72 88
5 73 76
5 74 8
5 75 16
5 76 48
5 77 4
5 78 99
5 79 39
5 80 96
5 81 96
5 82 8
5 83 95
5 84 24
5 85 14
5 86 73
5 87 42
5 88 5
5 89 27
5 90 80
5 91 74
5 92 41
5 93 73
5 94 8
5 95 78
5 96 1
5 97 36
5 98 21
5 99 79
5 100 75
5 101 64
5 102 54
5 103 78
5 104 94
5 105 23
5 106 33
5 107 85
5 108 61
5 109 67
5 110 26
5 111 8
5 112 89
5 113 89
5 114 38
5 115 50
5 116 86
5 117 16
5 118 90
5 119 83
5 120 100
5 121 52
5 122 22
5 123 76
5 124 37
5 125 34
5 126 78
5 127 22
5 128 87
5 129 18
5 130 14
5 131 69
5 132 88
5 133 29
5 134 71
5 135 81
5 136 51
5 137 14
5 138 58
5 139 22
5 140 89
5 141 51
5 142 37
5 143 49
5 144 3
5 145 51
5 146 51
5 147 44
5 148 31
5 149 9
5 150 72
5 151 22
5 152 33
5 153 68
5 154 78
5 155 3
5 156 93
5 157 19
5 158 79
5 159 47
5 160 52
5 161 30
5 162 33
5 163 14
5 164 60
5 165 38
5 166 18
5 167 54
5 168 91
5 169 31
5 170 63
5 171 70
5 172 94
5 173 52
5 174 69
5 175 26
5 176 86
5 177 100
5 178 0
5 179 1
5 180 81
5 181 65
5 182 14
5 183 64
5 184 97
5 185 52
5 186 1
5 187 6
5 188 29
5 189 14
5 190 25
5 191 91
5 192 18
5 193 98
5 194 72
5 195 65
5 196 16
5 197 16
5 198 63
5 199 39
5 200 2
6 7 55
6 8 78
6 9 51
6 10 44
6 11 39
6 12 100
6 13 67
6 14 40
6 15 25
6 16 7
6 17 65
6 18 97
6 19 95
6 20 31
6 21 66
6 22 94
6 23 40
6 24 61
6 25 52
6 26 39
6 27 44
6 28 50
6 29 65
6 30 13
6 31 45
6 32 47
6 33 83
6 34 96
6 35 17
6 36 22
6 37 60
6 38 76
6 39 80
6 40 1
6 41 97
6 42 43
6 43 51
6 44 17
6 45 22
6 46 68
6 47 58
6 48 45
6 49 29
6 50 43
6 51 92
6 52 81
6 53 100
6 54 49
6 55 11
6 56 13
6 57 74
6 58 13
6 59 97
6 60 90
6 61 53
6 62 36
6 63 57
6 64 8
6 65 10
6 66 26
6 67 10
6 68 83
6 69 97
6 70 2
6 71 3
6 72 95
6 73 79
6 74 13
6 75 8
6 76 18
6 77 98
6 78 5
6 79 17
6 80 90
6 81 40
6 82 28
6 83 53
6 84 0
6 85 33
6 86 16
6 87 70
6 88 44
6 89 100
6 90 28
6 91 10
6 92 51
6 93 43
6 94 46
6 95 48
6 96 45
6 97 27
6 98 35
6 99 99
6 100 77
6 101 48
6 102 94
6 103 80
6 104 73
6 105 0
6 106 76
6 107 48
6 108 31
6 109 15
6 110 4
6 111 25
6 112 99
6 113 22
6 114 26
6 115 7
6 116 4
6 117 68
6 118 35
6 119 28
6 120 84
6 121 39
6 122 79
6 123 81
6 124 14
6 125 63
6 126 81
6 127 65
6 128 26
6 129 46
6 130 21
6 131 91
6 132 38
6 133 43
6 134 43
6 135 40
6 136 25
6 137 44
6 138 45
6 139 3
6 140 79
6 141 93
6 142 36
6 143 59
6 144 51
6 145 64
6 146 30
6 147 22
6 148 74
6 149 46
6 150 22
6 151 80
6 152 36
6 153 77
6 154 23
6 155 42
6 156 53
6 157 32
6 158 22
6 159 91
6 160 92
6 161 87
6 162 25
6 163 14
6 164 65
6 165 16
6 166 92
6 167 29
6 168 29
6 169 78
6 170 43
6 171 95
6 172 90
6 173 75
6 174 19
6 175 100
6 176 21
6 177 2
6 178 100
6 179 52
6 180 55
6 181 44
6 182 48
6 183 16
6 184 8
6 185 46
6 186 53
6 187 41
6 188 71
6 189 78
6 190 10
6 191 90
6 192 46
6 193 25
6 194 39
6 195 43
6 196 91
6 197 36
6 198 72
6 199 56
6 200 3
7 8 72
7 9 67
7 10 28
7 11 29
7 12 47
7 13 58
7 14 59
7 15 64
7 16 79
7 17 11
7 18 69
7 19 18
7 20 93
7 21 40
7 22 43
7 23 73
7 24 82
7 25 63
7 26 21
7 27 2
7 28 46
7 29 35
7 30 8
7 31 92
7 32 52
7 33 75
7 34 62
7 35 36
7 36 30
7 37 59
7 38 83
7 39 95
7 40 48
7 41 88
7 42 60
7 43 51
7 44 20
7 45 76
7 46 78
7 47 1
7 48 7
7 49 91
7 50 69
7 51 49
7 52 95
7 53 55
7 54 95
7 55 30
7 56 74
7 57 20
7 58 39
7 59 61
7 60 29
7 61 100
7 62 91
7 63 64
7 64 79
7 65 81
7 66 45
7 67 26
7 68 3
7 69 12
7 70 75
7 71 75
7 72 60
7 73 49
7 74 14
7 75 52
7 76 29
7 77 6
7 78 14
7 79 88
7 80 32
7 81 87
7 82 24
7 83 60
7 84 84
7 85 16
7 86 51
7 87 28
7 88 65
7 89 99
7 90 71
7 91 35
7 92 58
7 93 69
7 94 5
7 95 81
7 96 48
7 97 16
7 98 23
7 99 49
7 100 23
7 101 37
7 102 10
7 103 43
7 104 84
7 105 56
7 106 69
7 107 17
7 108 45
7 109 61
7 110 50
7 111 92
7 112 0
7 113 0
7 114 96
7 115 1
7 116 75
7 117 82
7 118 19
7 119 55
7 120 29
7 121 14
7 122 94
7 123 1
7 124 54
7 125 45
7 126 4
7 127 48
7 128 64
7 129 69
7 130 91
7 131 28
7 132 69
7 133 37
7 134 38
7 135 15
7 136 74
7 137 70
7 138 18
7 139 32
7 140 63
7 141 14
7 142 30
7 143 51
7 144 29
7 145 100
7 146 75
7 147 68
7 148 32
7 149 43
7 150 59
7 151 31
7 152 96
7 153 75
7 154 34
7 155 82
7 156 62
7 157 67
7 158 74
7 159 48
7 160 75
7 161 53
7 162 70
7 163 56
7 164 93
7 165 6
7 166 43
7 167 67
7 168 33
7 169 62
7 170 58
7 171 7
7 172 61
7 173 10
7 174 13
7 175 47
7 176 67
7 177 92
7 178 72
7 179 70
7 180 16
7 181 48
7 182 21
7 183 61
7 184 14
7 185 59
7 186 33
7 187 0
7 188 53
7 189 92
7 190 43
7 191 21
7 192 47
7 193 18
7 194 34
7 195 56
7 196 12
7 197 77
7 198 96
7 199 72
7 200 3
8 9 13
8 10 7
8 11 69
8 12 18
8 13 71
8 14 91
8 15 99
8 16 88
8 17 44
8 18 79
8 19 82
8 20 40
8 21 72
8 22 88
8 23 89
8 24 38
8 25 12
8 26 62
8 27 29
8 28 4
8 29 94
8 30 43
8 31 42
8 32 87
8 33 44
8 34 4
8 35 49
8 36 61
8 37 47
8 38 43
8 39 87
8 40 94
8 41 51
8 42 24
8 43 33
8 44 54
8 45 4
8 46 48
8 47 91
8 48 70
8 49 48
8 50 14
8 51 90
8 52 27
8 53 34
8 54 65
8 55 22
8 56 65
8 57 96
8 58 1
8 59 76
8 60 22
8 61 62
8 62 55
8 63 83
8 64 12
8 65 36
8 66 47
8 67 66
8 68 14
8 69 25
8 70 13
8 71 42
8 72 37
8 73 16
8 74 58
8 75 40
8 76 28
8 77 25
8 78 86
8 79 1
8 80 26
8 81 11
8 82 98
8 83 73
8 84 95
8 85 67
8 86 42
8 87 88
8 88 42
8 89 96
8 90 28
8 91 81
8 92 88
8 93 34
8 94 31
8 95 13
8 96 82
8 97 22
8 98 9
8 99 76
8 100 51
8 101 43
8 102 19
8 103 15
8 104 96
8 105 54
8 106 52
8 107 89
8 108 22
8 109 11
8 110 49
8 111 8
8 112 90
8 113 72
8 114 85
8 115 36
8 116 56
8 117 90
8 118 100
8 119 100
8 120 46
8 121 35
8 122 40
8 123 35
8 124 10
8 125 90
8 126 71
8 127 78
8 128 66
8 129 81
8 130 37
8 131 50
8 132 0
8 133 41
8 134 15
8 135 93
8 136 1
8 137 6
8 138 59
8 139 1
8 140 47
8 141 6
8 142 84
8 143 28
8 144 72
8 145 58
8 146 4
8 147 59
8 148 94
8 149 42
8 150 24
8 151 69
8 152 77
8 153 63
8 154 13
8 155 89
8 156 65
8 157 39
8 158 24
8 159 5
8 160 79
8 161 43
8 162 47
8 163 78
8 164 44
8 165 46
8 166 84
8 167 3
8 168 76
8 169 0
8 170 54
8 171 100
8 172 56
8 173 15
8 174 93
8 175 35
8 176 46
8 177 53
8 178 57
8 179 64
8 180 96
8 181 33
8 182 62
8 183 75
8 184 100
8 185 21
8 186 1
8 187 47
8 188 41
8 189 69
8 190 31
8 191 44
8 192 82
8 193 88
8 194 46
8 195 18
8 196 57
8 197 69
8 198 36
8 199 85
8 200 74
9 10 65
9 11 68
9 12 84
9 13 6
9 14 24
9 15 87
9 16 72
9 17 24
9 18 70
9 19 10
9 20 96
9 21 86
9 22 14
9 23 47
9 24 27
9 25 7
9 26 87
9 27 2
9 28 44
9 29 22
9 30 63
9 31 44
9 32 84
9 33 21
9 34 44
9 35 83
9 36 48
9 37 63
9 38 79
9 39 32
9 40 87
9 41 43
9 42 8
9 43 75
9 44 20
9 45 43
9 46 8
9 47 41
9 48 2
9 49 64
9 50 39
9 51 31
9 52 49
9 53 2
9 54 20
9 55 99
9 56 83
9 57 57
9 58 24
9 59 57
9 60 55
9 61 3
9 62 87
9 63 88
9 64 38
9 65 98
9 66 33
9 67 75
9 68 7
9 69 24
9 70 98
9 71 19
9 72 12
9 73 22
9 74 100
9 75 41
9 76 83
9 77 10
9 78 58
9 79 45
9 80 14
9 81 19
9 82 19
9 83 39
9 84 73
9 85 38
9 86 73
9 87 79
9 88 22
9 89 52
9 90 6
9 91 29
9 92 99
9 93 55
9 94 10
9 95 23
9 96 48
9 97 87
9 98 100
9 99 5
9 100 45
9 101 97
9 102 91
9 103 68
9 104 44
9 105 48
9 106 32
9 107 38
9 108 41
9 109 41
9 110 89
9 111 97
9 112 20
9 113 14
9 114 38
9 115 24
9 116 18
9 117 68
9 118 11
9 119 82
9 120 48
9 121 2
9 122 82
9 123 81
9 124 86
9 125 56
9 126 55
9 127 32
9 128 31
9 129 81
9 130 56
9 131 53
9 132 96
9 133 78
9 134 28
9 135 53
9 136 14
9 137 95
9 138 65
9 139 18
9 140 10
9 141 73
9 142 28
9 143 15
9 144 85
9 145 81
9 146 28
9 147 59
9 148 15
9 149 44
9 150 44
9 151 67
9 152 9
9 153 44
9 154 41
9 155 91
9 156 63
9 157 92
9 158 32
9 159 71
9 160 18
9 161 20
9 162 25
9 163 54
9 164 89
9 165 5
9 166 70
9 167 97
9 168 72
9 169 24
9 170 65
9 171 77
9 172 89
9 173 67
9 174 18
9 175 63
9 176 90
9 177 75
9 178 8
9 179 58
9 180 29
9 181 19
9 182 55
9 183 43
9 184 53
9 185 75
9 186 20
9 187 79
9 188 84
9 189 96
9 190 24
9 191 27
9 192 40
9 193 68
9 194 2
9 195 21
9 196 85
9 197 96
9 198 5
9 199 90
9 200 5
10 11 29
10 12 76
10 13 2
10 14 6
10 15 7
10 16 18
10 17 26
10 18 56
10 19 22
10 20 73
10 21 34
10 22 95
10 23 41
10 24 42
10 25 69
10 26 62
10 27 31
10 28 55
10 29 65
10 30 69
10 31 88
10 32 55
10 33 34
10 34 11
10 35 81
10 36 64
10 37 60
10 38 47
10 39 73
10 40 52
10 41 77
10 42 15
10 43 92
10 44 95
10 45 79
10 46 96
10 47 69
10 48 58
10 49 16
10 50 32
10 51 10
10 52 16
10 53 48
10 54 71
10 55 65
10 56 56
10 57 12
10 58 66
10 59 80
10 60 89
10 61 17
10 62 74
10 63 54
10 64 25
10 65 92
10 66 56
10 67 76
10 68 69
10 69 73
10 70 41
10 71 3
10 72 63
10 73 82
10 74 92
10 75 30
10 76 63
10 77 62
10 78 64
10 79 68
10 80 82
10 81 94
10 82 31
10 83 57
10 84 29
10 85 18
10 86 15
10 87 38
10 88 0
10 89 95
10 90 59
10 91 31
10 92 94
10 93 51
10 94 16
10 95 6
10 96 53
10 97 98
10 98 61
10 99 85
10 100 18
10 101 42
10 102 53
10 103 51
10 104 30
10 105 83
10 106 87
10 107 74
10 108 26
10 109 31
10 110 70
10 111 76
10 112 66
10 113 18
10 114 4
10 115 29
10 116 88
10 117 54
10 118 52
10 119 16
10 120 99
10 121 26
10 122 92
10 123 49
10 124 12
10 125 16
10 126 13
10 127 74
10 128 24
10 129 20
10 130 44
10 131 69
10 132 99
10 133 22
10 134 93
10 135 81
10 136 68
10 137 62
10 138 3
10 139 93
10 140 33
10 141 100
10 142 88
10 143 96
10 144 40
10 145 20
10 146 51
10 147 65
10 148 3
10 149 15
10 150 55
10 151 61
10 152 50
10 153 13
10 154 10
10 155 47
10 156 59
10 157 22
10 158 34
10 159 76
10 160 97
10 161 5
10 162 76
10 163 84
10 164 84
10 165 20
10 166 16
10 167 84
10 168 100
10 169 27
10 170 79
10 171 98
10 172 69
10 173 100
10 174 91
10 175 27
10 176 34
10 177 54
10 178 19
10 179 27
10 180 69
10 181 36
10 182 17
10 183 100
10 184 19
10 185 82
10 186 3
10 187 52
10 188 25
10 189 29
10 190 56
10 191 63
10 192 89
10 193 48
10 194 86
10 195 67
10 196 32
10 197 12
10 198 0
10 199 48
10 200 42
11 12 58
11 13 2
11 14 16
11 15 1
11 16 81
11 17 65
11 18 26
11 19 65
11 20 5
11 21 72
11 22 100
11 23 55
11 24 53
11 25 5
11 26 64
11 27 15
11 28 32
11 29 31
11 30 12
11 31 88
11 32 26
11 33 25
11 34 94
11 35 57
11 36 79
11 37 61
11 38 7
11 39 23
11 40 96
11 41 13
11 42 36
11 43 58
11 44 11
11 45 57
11 46 75
11 47 23
11 48 47
11 49 65
11 50 81
11 51 87
11 52 95
11 53 97
11 54 4
11 55 25
11 56 43
11 57 31
11 58 56
11 59 29
11 60 10
11 61 14
11 62 52
11 63 43
11 64 81
11 65 100
11 66 88
11 67 17
11 68 96
11 69 17
11 70 90
11 71 84
11 72 74
11 73 50
11 74 82
11 75 92
11 76 1
11 77 96
11 78 23
11 79 18
11 80 98
11 81 48
11 82 84
11 83 21
11 84 48
11 85 72
11 86 66
11 87 87
11 88 80
11 89 75
11 90 64
11 91 87
11 92 57
11 93 43
11 94 16
11 95 11
11 96 73
11 97 80
11 98 25
11 99 46
11 100 77
11 101 25
11 102 41
11 103 6
11 104 5
11 105 82
11 106 93
11 107 50
11 108 77
11 109 51
11 110 88
11 111 13
11 112 82
11 113 57
11 114 25
11 115 74
11 116 33
11 117 83
11 118 88
11 119 13
11 120 83
11 121 53
11 122 47
11 123 53
11 124 30
11 125 55
11 126 43
11 127 20
11 128 15
11 129 85
11 130 56
11 131 71
11 132 41
11 133 8
11 134 32
11 135 38
11 136 23
11 137 81
11 138 43
11 139 33
11 140 64
11 141 35
11 142 76
11 143 57
11 144 82
11 145 27
11 146 52
11 147 91
11 148 46
11 149 42
11 150 80
11 151 57
11 152 35
11 153 19
11 154 80
11 155 89
11 156 23
11 157 71
11 158 16
11 159 80
11 160 93
11 161 2
11 162 49
11 163 76
11 164 21
11 165 59
11 166 43
11 167 2
11 168 1
11 169 14
11 170 64
11 171 91
11 172 79
11 173 38
11 174 37
11 175 82
11 176 23
11 177 23
11 178 87
11 179 12
11 180 85
11 181 1
11 182 95
11 183 56
11 184 4
11 185 2
11 186 33
11 187 76
11 188 89
11 189 15
11 190 29
11 191 8
11 192 12
11 193 23
11 194 9
11 195 51
11 196 39
11 197 74
11 198 8
11 199 59
11 200 68
12 13 40
12 14 68
12 15 86
12 16 48
12 17 39
12 18 47
12 19 35
12 20 25
12 21 1
12 22 85
12 23 87
12 24 38
12 25 25
12 26 61
12 27 93
12 28 45
12 29 0
12 30 4
12 31 8
12 32 24
12 33 20
12 34 28
12 35 45
12 36 44
12 37 19
12 38 65
12 39 86
12 40 29
12 41 68
12 42 99
12 43 74
12 44 8
12 45 36
12 46 49
12 47 100
12 48 43
12 49 86
12 50 81
12 51 81
12 52 22
12 53 50
12 54 8
12 55 70
12 56 7
12 57 31
12 58 89
12 59 84
12 60 5
12 61 15
12 62 19
12 63 69
12 64 95
12 65 75
12 66 87
12 67 88
12 68 2
12 69 90
12 70 93
12 71 57
12 72 48
12 73 81
12 74 36
12 75 51
12 76 76
12 77 39
12 78 51
12 79 46
12 80 50
12 81 5
12 82 43
12 83 84
12 84 96
12 85 65
12 86 48
12 87 83
12 88 51
12 89 47
12 90 31
12 91 64
12 92 41
12 93 0
12 94 88
12 95 14
12 96 91
12 97 77
12 98 19
12 99 54
12 100 36
12 101 52
12 102 9
12 103 71
12 104 56
12 105 14
12 106 20
12 107 27
12 108 7
12 109 46
12 110 20
12 111 100
12 112 36
12 113 91
12 114 86
12 115 92
12 116 59
12 117 9
12 118 7
12 119 94
12 120 28
12 121 74
12 122 19
12 123 12
12 124 80
12 125 98
12 126 58
12 127 97
12 128 15
12 129 46
12 130 3
12 131 41
12 132 4
12 133 0
12 134 14
12 135 52
12 136 59
12 137 98
12 138 47
12 139 54
12 140 46
12 141 87
12 142 16
12 143 60
12 144 96
12 145 0
12 146 47
12 147 79
12 148 80
12 149 97
12 150 80
12 151 92
12 152 90
12 153 8
12 154 11
12 155 80
12 156 61
12 157 14
12 158 50
12 159 27
12 160 99
12 161 12
12 162 25
12 163 5
12 164 58
12 165 18
12 166 24
12 167 80
12 168 71
12 169 80
12 170 14
12 171 17
12 172 84
12 173 77
12 174 65
12 175 40
12 176 21
12 177 35
12 178 30
12 179 63
12 180 9
12 181 90
12 182 42
12 183 22
12 184 88
12 185 53
12 186 10
12 187 84
12 188 6
12 189 92
12 190 4
12 191 51
12 192 13
12 193 14
12 194 33
12 195 26
12 196 93
12 197 28
12 198 78
12 199 76
12 200 69
13 14 73
13 15 86
13 16 93
13 17 0
13 18 90
13 19 84
13 20 53
13 21 86
13 22 0
13 23 52
