70 2
11 32 1
11 33 33
11 34 77
11 35 75
11 36 58
11 37 66
11 38 28
11 39 58
11 40 40
11 41 76
11 42 93
11 43 74
11 44 58
11 45 68
11 46 96
11 47 97
11 48 1
11 49 0
11 50 68
11 51 32
11 52 70
11 53 71
11 54 36
11 55 71
11 56 82
11 57 38
11 58 34
11 59 43
11 60 81
11 61 98
11 62 50
11 63 17
11 64 23
11 65 64
11 66 35
11 67 32
11 68 4
11 69 89
11 70 95
12 13 9
12 14 54
12 15 1
12 16 67
12 17 81
12 18 60
12 19 97
12 20 41
12 21 72
12 22 55
12 23 40
12 24 35
12 25 17
12 26 66
12 27 41
12 28 100
12 29 23
12 30 11
12 31 95
12 32 16
12 33 77
12 34 51
12 35 52
12 36 7
12 37 17
12 38 39
12 39 47
12 40 30
12 41 2
12 42 95
12 43 63
12 44 79
12 45 77
12 46 69
12 47 83
12 48 14
12 49 26
12 50 50
12 51 41
12 52 7
12 53 35
12 54 100
12 55 43
12 56 62
12 57 94
12 58 36
12 59 89
12 60 78
12 61 89
12 62 49
12 63 60
12 64 34
12 65 15
12 66 43
12 67 66
12 68 31
12 69 16
12 70 0
13 14 70
13 15 12
13 16 4
13 17 84
13 18 47
13 19 86
13 20 100
13 21 86
13 22 32
13 23 56
13 24 10
13 25 53
13 26 97
13 27 45
13 28 62
13 29 51
13 30 24
13 31 69
13 32 22
13 33 35
13 34 37
13 35 77
13 36 18
13 37 3
13 38 95
13 39 10
13 40 8
13 41 29
13 42 57
13 43 84
13 44 48
13 45 93
13 46 16
13 47 51
13 48 89
13 49 47
13 50 72
13 51 64
13 52 73
13 53 23
13 54 83
13 55 13
13 56 23
13 57 25
13 58 82
13 59 38
13 60 62
13 61 10
13 62 16
13 63 6
13 64 66
13 65 50
13 66 44
13 67 72
13 68 73
13 69 91
13 70 63
14 15 6
14 16 71
14 17 96
14 18 16
14 19 58
14 20 35
14 21 22
14 22 77
14 23 27
14 24 1
14 25 75
14 26 30
14 27 63
14 28 14
14 29 90
14 30 34
14 31 68
14 32 65
14 33 66
14 34 11
14 35 34
14 36 19
14 37 75
14 38 12
14 39 35
14 40 19
14 41 24
14 42 95
14 43 52
14 44 2
14 45 100
14 46 66
14 47 20
14 48 40
14 49 1
14 50 31
14 51 46
14 52 90
14 53 89
14 54 96
14 55 2
14 56 5
14 57 67
14 58 92
14 59 22
14 60 5
14 61 55
14 62 79
14 63 83
14 64 61
14 65 4
14 66 65
14 67 95
14 68 32
14 69 9
14 70 44
15 16 97
15 17 94
15 18 56
15 19 53
15 20 49
15 21 92
15 22 42
15 23 70
15 24 21
15 25 44
15 26 16
15 27 42
15 28 19
15 29 51
15 30 59
15 31 66
15 32 82
15 33 33
15 34 70
15 35 78
15 36 36
15 37 88
15 38 54
15 39 82
15 40 58
15 41 70
15 42 94
15 43 60
15 44 15
15 45 27
15 46 99
15 47 67
15 48 32
15 49 89
15 50 62
15 51 9
15 52 36
15 53 79
15 54 59
15 55 13
15 56 94
15 57 43
15 58 32
15 59 21
15 60 48
15 61 66
15 62 51
15 63 74
15 64 51
15 65 37
15 66 42
15 67 57
15 68 78
15 69 99
15 70 23
16 17 34
16 18 21
16 19 1
16 20 32
16 21 16
16 22 96
16 23 76
16 24 72
16 25 32
16 26 70
16 27 10
16 28 46
16 29 4
16 30 40
16 31 89
16 32 88
16 33 18
16 34 4
16 35 64
16 36 5
16 37 27
16 38 83
16 39 66
16 40 51
16 41 58
16 42 29
16 43 92
16 44 30
16 45 82
16 46 66
16 47 73
16 48 37
16 49 10
16 50 15
16 51 74
16 52 11
16 53 30
16 54 3
16 55 6
16 56 3
16 57 47
16 58 57
16 59 4
16 60 54
16 61 13
16 62 35
16 63 80
16 64 44
16 65 64
16 66 47
16 67 62
16 68 57
16 69 90
16 70 34
17 18 2
17 19 80
17 20 45
17 21 5
17 22 18
17 23 19
17 24 100
17 25 38
17 26 2
17 27 5
17 28 46
17 29 35
17 30 62
17 31 100
17 32 6
17 33 50
17 34 50
17 35 27
17 36 47
17 37 62
17 38 1
17 39 67
17 40 85
17 41 10
17 42 80
17 43 19
17 44 61
17 45 72
17 46 56
17 47 100
17 48 20
17 49 40
17 50 72
17 51 44
17 52 34
17 53 60
17 54 85
17 55 3
17 56 83
17 57 77
17 58 11
17 59 97
17 60 95
17 61 64
17 62 99
17 63 44
17 64 19
17 65 74
17 66 30
17 67 36
17 68 58
17 69 2
17 70 85
18 19 71
18 20 4
18 21 97
18 22 93
18 23 74
18 24 96
18 25 16
18 26 91
18 27 34
18 28 92
18 29 91
18 30 91
18 31 80
18 32 22
18 33 56
18 34 70
18 35 12
18 36 70
18 37 16
18 38 47
18 39 65
18 40 90
18 41 80
18 42 0
18 43 82
18 44 43
18 45 7
18 46 38
18 47 57
18 48 97
18 49 70
18 50 58
18 51 31
18 52 73
18 53 47
18 54 61
18 55 96
18 56 61
18 57 79
18 58 88
18 59 75
18 60 14
18 61 15
18 62 59
18 63 28
18 64 12
18 65 66
18 66 95
18 67 5
18 68 38
18 69 77
18 70 44
19 20 97
19 21 14
19 22 26
19 23 61
19 24 15
19 25 80
19 26 39
19 27 89
19 28 52
19 29 77
19 30 69
19 31 25
19 32 65
19 33 51
19 34 97
19 35 5
19 36 41
19 37 69
19 38 22
19 39 64
19 40 64
19 41 50
19 42 39
19 43 37
19 44 56
19 45 51
19 46 94
19 47 91
19 48 81
19 49 60
19 50 75
19 51 71
19 52 99
19 53 48
19 54 37
19 55 44
19 56 41
19 57 71
19 58 73
19 59 86
19 60 64
19 61 89
19 62 68
19 63 75
19 64 34
19 65 46
19 66 69
19 67 3
19 68 10
19 69 67
19 70 45
20 21 95
20 22 8
20 23 56
20 24 90
20 25 64
20 26 3
20 27 74
20 28 52
20 29 24
20 30 33
20 31 74
20 32 51
20 33 31
20 34 45
20 35 39
20 36 55
20 37 99
20 38 96
20 39 100
20 40 47
20 41 100
20 42 40
20 43 42
20 44 72
20 45 30
20 46 53
20 47 56
20 48 95
20 49 50
20 50 61
20 51 3
20 52 96
20 53 54
20 54 38
20 55 53
20 56 27
20 57 96
20 58 30
20 59 49
20 60 65
20 61 84
20 62 20
20 63 51
20 64 100
20 65 19
20 66 82
20 67 27
20 68 21
20 69 63
20 70 12
21 22 23
21 23 25
21 24 64
21 25 46
21 26 6
21 27 8
21 28 38
21 29 21
21 30 100
21 31 49
21 32 25
21 33 80
21 34 25
21 35 85
21 36 46
21 37 51
21 38 18
21 39 88
21 40 75
21 41 37
21 42 96
21 43 44
21 44 22
21 45 50
21 46 17
21 47 18
21 48 89
21 49 42
21 50 17
21 51 45
21 52 64
21 53 71
21 54 39
21 55 63
21 56 47
21 57 6
21 58 90
21 59 9
21 60 88
21 61 83
21 62 7
21 63 67
21 64 13
21 65 58
21 66 89
21 67 39
21 68 64
21 69 66
21 70 80
22 23 64
22 24 82
22 25 84
22 26 96
22 27 31
22 28 9
22 29 65
22 30 34
22 31 76
22 32 96
22 33 30
22 34 29
22 35 2
22 36 32
22 37 25
22 38 28
22 39 60
22 40 81
22 41 82
22 42 11
22 43 61
22 44 98
22 45 14
22 46 85
22 47 87
22 48 28
22 49 7
22 50 26
22 51 3
22 52 81
22 53 78
22 54 31
22 55 46
22 56 41
22 57 4
22 58 26
22 59 81
22 60 10
22 61 95
22 62 90
22 63 65
22 64 43
22 65 13
22 66 0
22 67 53
22 68 90
22 69 20
22 70 12
23 24 87
23 25 31
23 26 4
23 27 27
23 28 9
23 29 79
23 30 68
23 31 18
23 32 100
23 33 95
23 34 23
23 35 70
23 36 62
23 37 64
23 38 88
23 39 83
23 40 60
23 41 25
23 42 53
23 43 53
23 44 74
23 45 18
23 46 39
23 47 50
23 48 62
23 49 9
23 50 25
23 51 85
23 52 65
23 53 79
23 54 86
23 55 96
23 56 56
23 57 91
23 58 85
23 59 39
23 60 39
23 61 37
23 62 100
23 63 27
23 64 24
23 65 92
23 66 36
23 67 83
23 68 74
23 69 28
23 70 61
24 25 41
24 26 41
24 27 85
24 28 99
24 29 44
24 30 75
24 31 13
24 32 43
24 33 14
24 34 35
24 35 7
24 36 71
24 37 6
24 38 9
24 39 21
24 40 48
24 41 82
24 42 84
24 43 51
24 44 76
24 45 22
24 46 16
24 47 60
24 48 42
24 49 10
24 50 11
24 51 75
24 52 29
24 53 37
24 54 55
24 55 60
24 56 77
24 57 98
24 58 11
24 59 100
24 60 11
24 61 60
24 62 30
24 63 99
24 64 34
24 65 65
24 66 76
24 67 50
24 68 46
24 69 29
24 70 87
25 26 55
25 27 41
25 28 35
25 29 63
25 30 58
25 31 94
25 32 44
25 33 15
25 34 64
25 35 93
25 36 68
25 37 29
25 38 71
25 39 85
25 40 30
25 41 18
25 42 38
25 43 20
25 44 35
25 45 84
25 46 6
25 47 23
25 48 46
25 49 73
25 50 77
25 51 87
25 52 98
25 53 96
25 54 19
25 55 49
25 56 71
25 57 39
25 58 7
25 59 67
25 60 85
25 61 100
25 62 43
25 63 57
25 64 15
25 65 71
25 66 52
25 67 55
25 68 74
25 69 88
25 70 77
26 27 55
26 28 57
26 29 36
26 30 40
26 31 63
26 32 85
26 33 57
26 34 97
26 35 38
26 36 74
26 37 51
26 38 10
26 39 24
26 40 52
26 41 89
26 42 37
26 43 35
26 44 98
26 45 13
26 46 27
26 47 51
26 48 47
26 49 53
26 50 17
26 51 72
26 52 98
26 53 68
26 54 36
26 55 7
26 56 89
26 57 45
26 58 79
26 59 97
26 60 16
26 61 90
26 62 33
26 63 74
26 64 45
26 65 75
26 66 84
26 67 40
26 68 95
26 69 58
26 70 61
27 28 58
27 29 89
27 30 8
27 31 10
27 32 53
27 33 24
27 34 75
27 35 27
27 36 31
27 37 89
27 38 99
27 39 77
27 40 41
27 41 48
27 42 0
27 43 51
27 44 57
27 45 14
27 46 57
27 47 52
27 48 66
27 49 32
27 50 49
27 51 48
27 52 3
27 53 60
27 54 59
27 55 90
27 56 11
27 57 27
27 58 96
27 59 62
27 60 57
27 61 96
27 62 4
27 63 98
27 64 82
27 65 34
27 66 17
27 67 45
27 68 80
27 69 71
27 70 51
28 29 73
28 30 53
28 31 47
28 32 15
28 33 36
28 34 54
28 35 72
28 36 20
28 37 2
28 38 66
28 39 19
28 40 75
28 41 11
28 42 54
28 43 29
28 44 39
28 45 9
28 46 35
28 47 23
28 48 56
28 49 18
28 50 81
28 51 32
28 52 32
28 53 85
28 54 71
28 55 84
28 56 11
28 57 23
28 58 54
28 59 8
28 60 90
28 61 61
28 62 23
28 63 48
28 64 56
28 65 70
28 66 45
28 67 58
28 68 83
28 69 91
28 70 14
29 30 97
29 31 59
29 32 96
29 33 99
29 34 15
29 35 21
29 36 97
29 37 86
29 38 78
29 39 69
29 40 27
29 41 89
29 42 73
29 43 11
29 44 38
29 45 54
29 46 25
29 47 0
29 48 4
29 49 30
29 50 64
29 51 68
29 52 17
29 53 31
29 54 47
29 55 53
29 56 37
29 57 67
29 58 94
29 59 15
29 60 62
29 61 92
29 62 85
29 63 30
29 64 44
29 65 33
29 66 86
29 67 65
29 68 0
29 69 47
29 70 29
30 31 47
30 32 43
30 33 88
30 34 1
30 35 97
30 36 17
30 37 25
30 38 20
30 39 47
30 40 6
30 41 92
30 42 94
30 43 39
30 44 86
30 45 0
30 46 18
30 47 75
30 48 77
30 49 27
30 50 15
30 51 43
30 52 70
30 53 78
30 54 46
30 55 59
30 56 95
30 57 80
30 58 100
30 59 9
30 60 91
30 61 11
30 62 2
30 63 21
30 64 81
30 65 80
30 66 81
30 67 4
30 68 91
30 69 45
30 70 60
31 32 26
31 33 83
31 34 75
31 35 91
31 36 82
31 37 37
31 38 34
31 39 10
31 40 36
31 41 2
31 42 46
31 43 14
31 44 29
31 45 68
31 46 99
31 47 69
31 48 41
31 49 34
31 50 80
31 51 90
31 52 83
31 53 41
31 54 97
31 55 0
31 56 40
31 57 58
31 58 2
31 59 60
31 60 58
31 61 47
31 62 97
31 63 60
31 64 42
31 65 96
31 66 62
31 67 52
31 68 0
31 69 19
31 70 51
32 33 99
32 34 34
32 35 50
32 36 91
32 37 83
32 38 7
32 39 91
32 40 90
32 41 64
32 42 97
32 43 43
32 44 51
32 45 53
32 46 47
32 47 31
32 48 14
32 49 41
32 50 41
32 51 78
32 52 78
32 53 44
32 54 73
32 55 26
32 56 59
32 57 1
32 58 84
32 59 19
32 60 14
32 61 49
32 62 72
32 63 65
32 64 48
32 65 71
32 66 10
32 67 78
32 68 92
32 69 71
32 70 49
33 34 99
33 35 5
33 36 3
33 37 38
33 38 11
33 39 82
33 40 67
33 41 75
33 42 70
33 43 80
33 44 52
33 45 71
33 46 99
33 47 48
33 48 56
33 49 58
33 50 88
33 51 25
33 52 43
33 53 83
33 54 40
33 55 17
33 56 24
33 57 91
33 58 24
33 59 70
33 60 34
33 61 74
33 62 43
33 63 2
33 64 57
33 65 77
33 66 42
33 67 71
33 68 25
33 69 19
33 70 59
34 35 50
34 36 86
34 37 13
34 38 65
34 39 76
34 40 65
34 41 100
34 42 75
34 43 1
34 44 86
34 45 54
34 46 45
34 47 84
34 48 92
34 49 87
34 50 100
34 51 55
34 52 6
34 53 96
34 54 56
34 55 95
34 56 14
34 57 62
34 58 71
34 59 89
34 60 56
34 61 41
34 62 64
34 63 64
34 64 48
34 65 58
34 66 96
34 67 3
34 68 93
34 69 93
34 70 74
35 36 69
35 37 39
35 38 72
35 39 17
35 40 90
35 41 67
35 42 62
35 43 41
35 44 84
35 45 98
35 46 19
35 47 82
35 48 20
35 49 70
35 50 86
35 51 97
35 52 47
35 53 74
35 54 98
35 55 22
35 56 19
35 57 79
35 58 12
35 59 7
35 60 34
35 61 85
35 62 98
35 63 29
35 64 37
35 65 59
35 66 43
35 67 35
35 68 93
35 69 91
35 70 48
36 37 43
36 38 19
36 39 40
36 40 38
36 41 92
36 42 81
36 43 40
36 44 55
36 45 62
36 46 3
36 47 74
36 48 19
36 49 2
36 50 50
36 51 96
36 52 38
36 53 66
36 54 43
36 55 6
36 56 96
36 57 33
36 58 80
36 59 71
36 60 54
36 61 59
36 62 33
36 63 77
36 64 57
36 65 52
36 66 79
36 67 58
36 68 82
36 69 13
36 70 7
37 38 79
37 39 53
37 40 98
37 41 91
37 42 3
37 43 64
37 44 19
37 45 38
37 46 95
37 47 5
37 48 66
37 49 11
37 50 40
37 51 48
37 52 4
37 53 59
37 54 62
37 55 20
37 56 53
37 57 71
37 58 86
37 59 17
37 60 64
37 61 7
37 62 37
37 63 9
37 64 32
37 65 79
37 66 8
37 67 59
37 68 52
37 69 90
37 70 73
38 39 37
38 40 78
38 41 56
38 42 48
38 43 11
38 44 63
38 45 55
38 46 33
38 47 23
38 48 30
38 49 16
38 50 25
38 51 55
38 52 75
38 53 65
38 54 37
38 55 84
38 56 34
38 57 33
38 58 61
38 59 41
38 60 9
38 61 5
38 62 99
38 63 51
38 64 21
38 65 72
38 66 43
38 67 88
38 68 42
38 69 89
38 70 97
39 40 53
39 41 66
39 42 33
39 43 18
39 44 8
39 45 55
39 46 87
39 47 99
39 48 25
39 49 44
39 50 34
39 51 32
39 52 85
39 53 25
39 54 49
39 55 18
39 56 92
39 57 76
39 58 65
39 59 82
39 60 54
39 61 12
39 62 26
39 63 59
39 64 22
39 65 28
39 66 17
39 67 84
39 68 71
39 69 93
39 70 14
40 41 85
40 42 13
40 43 47
40 44 1
40 45 43
40 46 69
40 47 97
40 48 13
40 49 18
40 50 94
40 51 73
40 52 92
40 53 91
40 54 66
40 55 91
40 56 72
40 57 48
40 58 41
40 59 91
40 60 7
40 61 100
40 62 49
40 63 8
40 64 17
40 65 62
40 66 6
40 67 24
40 68 29
40 69 52
40 70 14
41 42 56
41 43 78
41 44 4
41 45 81
41 46 1
41 47 90
41 48 8
41 49 47
41 50 59
41 51 69
41 52 20
41 53 6
41 54 39
41 55 45
41 56 74
41 57 94
41 58 13
41 59 8
41 60 43
41 61 94
41 62 73
41 63 63
41 64 87
41 65 18
41 66 90
41 67 91
41 68 1
41 69 85
41 70 26
42 43 93
42 44 84
42 45 11
42 46 28
42 47 61
42 48 10
42 49 2
42 50 26
42 51 86
42 52 73
42 53 39
42 54 85
42 55 87
42 56 10
42 57 100
42 58 84
42 59 9
42 60 55
42 61 30
42 62 37
42 63 100
42 64 22
42 65 38
42 66 100
42 67 34
42 68 41
42 69 18
42 70 53
43 44 46
43 45 47
43 46 89
43 47 29
43 48 34
43 49 12
43 50 43
43 51 6
43 52 26
43 53 71
43 54 58
43 55 80
43 56 42
43 57 97
43 58 39
43 59 44
43 60 17
43 61 61
43 62 92
43 63 61
43 64 40
43 65 9
43 66 28
43 67 69
43 68 80
43 69 40
43 70 46
44 45 34
44 46 72
44 47 35
44 48 23
44 49 56
44 50 81
44 51 6
44 52 44
44 53 12
44 54 30
44 55 25
44 56 62
44 57 97
44 58 47
44 59 58
44 60 0
44 61 70
44 62 4
44 63 53
44 64 93
44 65 47
44 66 27
44 67 70
44 68 0
44 69 31
44 70 62
45 46 84
45 47 78
45 48 76
45 49 23
45 50 83
45 51 25
45 52 35
45 53 24
45 54 17
45 55 28
45 56 74
45 57 89
45 58 30
45 59 87
45 60 95
45 61 58
45 62 18
45 63 50
45 64 55
45 65 15
45 66 28
45 67 15
45 68 22
45 69 72
45 70 91
46 47 100
46 48 46
46 49 12
46 50 33
46 51 47
46 52 78
46 53 12
46 54 44
46 55 32
46 56 79
46 57 53
46 58 25
46 59 19
46 60 12
46 61 88
46 62 42
46 63 72
46 64 86
46 65 55
46 66 22
46 67 97
46 68 90
46 69 6
46 70 85
47 48 81
47 49 53
47 50 28
47 51 39
47 52 50
47 53 67
47 54 93
47 55 59
47 56 2
47 57 16
47 58 76
47 59 32
47 60 81
47 61 48
47 62 34
47 63 36
47 64 87
47 65 63
47 66 37
47 67 16
47 68 76
47 69 58
47 70 73
48 49 0
48 50 77
48 51 60
48 52 95
48 53 96
48 54 31
48 55 43
48 56 71
48 57 63
48 58 95
48 59 92
48 60 67
48 61 77
48 62 54
48 63 28
48 64 28
48 65 98
48 66 62
48 67 87
48 68 60
48 69 17
48 70 85
49 50 10
49 51 64
49 52 40
49 53 10
49 54 8
49 55 28
49 56 31
49 57 88
49 58 70
49 59 97
49 60 2
49 61 14
49 62 14
49 63 7
49 64 22
49 65 61
49 66 61
49 67 11
49 68 25
49 69 53
49 70 91
50 51 57
50 52 32
50 53 60
50 54 44
50 55 52
50 56 91
50 57 47
50 58 83
50 59 43
50 60 86
50 61 39
50 62 2
50 63 20
50 64 70
50 65 25
50 66 8
50 67 48
50 68 39
50 69 82
50 70 42
51 52 75
51 53 33
51 54 95
51 55 73
51 56 22
51 57 18
51 58 68
51 59 25
51 60 97
51 61 83
51 62 33
51 63 46
51 64 93
51 65 51
51 66 44
51 67 75
51 68 49
51 69 46
51 70 8
52 53 84
52 54 64
52 55 33
52 56 78
52 57 98
52 58 88
52 59 82
52 60 55
52 61 72
52 62 100
52 63 64
52 64 23
52 65 28
52 66 72
52 67 55
52 68 31
52 69 94
52 70 2
53 54 49
53 55 88
53 56 86
53 57 51
53 58 6
53 59 63
53 60 33
53 61 60
53 62 53
53 63 75
53 64 86
53 65 70
53 66 66
53 67 77
53 68 42
53 69 35
53 70 7
54 55 54
54 56 14
54 57 27
54 58 93
54 59 27
54 60 28
54 61 16
54 62 46
54 63 36
54 64 10
54 65 87
54 66 8
54 67 13
54 68 17
54 69 30
54 70 15
55 56 2
55 57 16
55 58 63
55 59 18
55 60 24
55 61 0
55 62 93
55 63 27
55 64 19
55 65 17
55 66 45
55 67 18
55 68 16
55 69 36
55 70 54
56 57 96
56 58 30
56 59 24
56 60 5
56 61 57
56 62 63
56 63 37
56 64 73
56 65 73
56 66 61
56 67 100
56 68 29
56 69 2
56 70 40
57 58 17
57 59 30
57 60 66
57 61 92
57 62 65
57 63 1
57 64 18
57 65 44
